id;d1;d2;cluster
monkeyc4l2s1789;15,27524;13,46183;4
monkeyc4l2s1790;11,12589;13,51165;5
monkeyc4l2s1791;13,77798;13,51108;4
monkeyc4l2s1792;16,36627;14,10215;4
monkeyc4l2s1793;9,73793;13,65757;5
monkeyc4l2s1794;15,35583;14,16055;4
monkeyc4l2s1795;15,53785;13,27444;4
monkeyc4l2s1796;11,59990;13,39155;5
monkeyc4l2s1797;11,71915;14,13059;5
monkeyc4l2s1798;11,71857;13,32697;5
monkeyc4l2s1799;13,60171;13,35252;4
monkeyc4l2s1800;11,18558;13,89470;5
monkeyc4l2s1801;13,12558;13,72689;4
monkeyc4l2s1802;14,26825;14,06543;4
monkeyc4l2s1803;11,72292;14,09458;5
monkeyc4l2s1804;12,21268;13,66383;5
monkeyc4l2s1805;11,44447;13,97092;5
monkeyc4l2s1806;12,05872;13,32407;5
monkeyc4l2s1807;10,75437;14,03186;5
monkeyc4l2s1808;13,33237;13,55628;4
monkeyc4l2s1809;14,67494;13,47917;4
monkeyc4l2s1810;11,65662;13,78124;5
monkeyc4l2s1811;10,01563;13,83064;5
monkeyc4l2s1812;16,02723;13,31426;4
monkeyc4l2s1813;10,77846;13,89353;5
monkeyc4l2s1814;16,38666;13,55509;4
monkeyc4l2s1815;14,67673;14,01349;4
monkeyc4l2s1816;15,80792;13,35087;4
monkeyc4l2s1817;13,69764;13,73576;4
monkeyc4l2s1818;13,73689;13,32916;4
monkeyc4l2s1819;15,52456;13,82931;4
monkeyc4l2s1820;12,83714;13,48453;4
monkeyc4l2s1821;15,90492;13,29607;4
monkeyc4l2s1822;13,54820;13,24729;4
monkeyc4l2s1823;11,95903;14,10142;5
monkeyc4l2s1824;16,49683;13,28278;4
monkeyc4l2s1825;11,93060;14,10231;5
monkeyc4l2s1826;12,11177;13,33828;5
monkeyc4l2s1827;11,56268;13,63160;5
monkeyc4l2s1828;14,84497;14,07670;4
monkeyc4l2s1829;13,61156;13,87060;4
monkeyc4l2s1830;16,36082;13,37794;4
monkeyc4l2s1831;16,29690;13,62976;4
monkeyc4l2s1832;11,18110;13,55140;5
monkeyc4l2s1833;13,41464;13,72507;4
monkeyc4l2s1834;11,68117;14,18586;5
monkeyc4l2s1835;13,86466;13,59997;4
monkeyc4l2s1836;15,18918;13,68377;4
monkeyc4l2s1837;14,06882;14,06740;4
monkeyc4l2s1838;15,26588;14,12571;4
monkeyc4l2s1839;11,54146;13,57992;5
monkeyc4l2s1840;13,03173;13,70781;4
monkeyc4l2s1841;9,55107;13,72356;5
monkeyc4l2s1842;12,25687;13,84915;5
monkeyc4l2s1843;11,96182;14,12453;5
monkeyc4l2s1844;10,57370;13,90614;5
monkeyc4l2s1845;12,34945;13,30629;5
monkeyc4l2s1846;11,19167;13,85241;5
monkeyc4l2s1847;10,82961;13,98140;5
monkeyc4l2s1848;10,38207;13,70643;5
monkeyc4l2s1849;16,38307;13,54884;4
monkeyc4l2s1850;10,27781;13,51925;5
monkeyc4l2s1851;13,09205;13,52114;4
monkeyc4l2s1852;15,33071;13,71713;4
monkeyc4l2s1853;14,35966;13,69138;4
monkeyc4l2s1854;15,32204;13,77015;4
monkeyc4l2s1855;14,61916;14,00853;4
monkeyc4l2s1856;9,89628;14,09250;5
monkeyc4l2s1857;11,48486;13,23180;5
monkeyc4l2s1858;10,65232;13,76253;5
monkeyc4l2s1859;16,24807;13,41379;4
monkeyc4l2s1860;15,24420;13,69868;4
monkeyc4l2s1861;11,03807;13,69582;5
monkeyc4l2s1862;14,75686;13,56593;4
monkeyc4l2s1863;9,66003;13,55181;5
monkeyc4l2s1864;15,26748;13,25488;4
monkeyc4l2s1865;11,05397;14,11684;5
monkeyc4l2s1866;13,71747;14,18854;4
monkeyc4l2s1867;12,60512;13,80539;5
monkeyc4l2s1868;15,80742;13,71494;4
monkeyc4l2s1869;12,61527;13,37615;5
monkeyc4l2s1870;16,10275;13,75770;4
monkeyc4l2s1871;12,10490;13,83547;5
monkeyc4l2s1872;13,70088;13,74022;4
monkeyc4l2s1873;11,54487;13,96722;5
monkeyc4l2s1874;15,08570;13,84001;4
monkeyc4l2s1875;14,73490;13,87348;4
monkeyc4l2s1876;15,14337;13,85899;4
monkeyc4l2s1877;10,39959;13,40119;5
monkeyc4l2s1878;15,92936;13,24982;4
monkeyc4l2s1879;15,00194;13,28360;4
monkeyc4l2s1880;16,18649;14,04555;4
monkeyc4l2s1881;10,46385;13,60112;5
monkeyc4l2s1882;11,15960;13,46185;5
monkeyc4l2s1883;15,28465;14,03048;4
monkeyc4l2s1884;14,79089;13,46798;4
monkeyc4l2s1885;10,35472;14,06620;5
monkeyc4l2s1886;14,36236;13,46068;4
monkeyc4l2s1887;14,66917;13,35467;4
monkeyc4l2s1888;11,29546;13,33492;5
monkeyc4l2s1889;15,47309;13,42800;4
monkeyc4l2s1890;14,72043;13,51484;4
monkeyc4l2s1891;10,29208;13,48972;5
monkeyc4l2s1892;15,90573;13,82802;4
monkeyc4l2s1893;15,42340;14,05198;4
monkeyc4l2s1894;10,41657;14,18173;5
monkeyc4l2s1895;13,99962;13,28659;4
monkeyc4l2s1896;14,68631;13,41210;4
monkeyc4l2s1897;14,54457;13,43730;4
monkeyc4l2s1898;10,85625;13,31654;5
monkeyc4l2s1899;13,99263;13,25921;4
monkeyc4l2s1900;10,99581;13,89817;5
monkeyc4l2s1901;9,96952;13,82216;5
monkeyc4l2s1902;10,00822;13,49569;5
monkeyc4l2s1903;14,97692;13,93102;4
monkeyc4l2s1904;13,42508;14,11146;4
monkeyc4l2s1905;15,08051;13,37340;4
monkeyc4l2s1906;13,51550;13,29003;4
monkeyc4l2s1907;11,08980;13,87456;5
monkeyc4l2s1908;14,82650;13,30834;4
monkeyc4l2s1909;13,72208;13,99789;4
monkeyc4l2s1910;15,69361;14,00412;4
monkeyc4l2s1911;14,91678;13,22971;4
monkeyc4l2s1912;14,70779;13,73193;4
monkeyc4l2s1913;10,60872;13,63716;5
monkeyc4l2s1914;12,83659;13,54793;4
monkeyc4l2s1915;12,85458;13,70107;4
monkeyc4l2s1916;11,39534;13,34035;5
monkeyc4l2s1917;10,78044;13,29010;5
monkeyc4l2s1918;11,50750;13,44519;5
monkeyc4l2s1919;11,90556;13,81797;5
monkeyc4l2s1920;15,63114;13,23647;4
monkeyc4l2s1921;9,72436;13,23287;5
monkeyc4l2s1922;13,37051;13,71918;4
monkeyc4l2s1923;14,84715;13,25435;4
monkeyc4l2s1924;14,47478;13,86860;4
monkeyc4l2s1925;13,59948;14,06505;4
monkeyc4l2s1926;13,45100;13,99296;4
monkeyc4l2s1927;13,23134;13,24264;4
monkeyc4l2s1928;12,21871;13,93533;5
monkeyc4l2s1929;14,05693;14,16234;4
monkeyc4l2s1930;11,41037;13,93157;5
monkeyc4l2s1931;14,33205;13,30757;4
monkeyc4l2s1932;15,32118;13,99551;4
monkeyc4l2s1933;10,50300;13,94493;5
monkeyc4l2s1934;12,80932;13,47097;4
monkeyc4l2s1935;11,02617;13,57774;5
monkeyc4l2s1936;15,86015;13,33146;4
monkeyc4l2s1937;10,84735;13,70322;5
monkeyc4l2s1938;11,61620;13,73039;5
monkeyc4l2s1939;14,51940;13,71994;4
monkeyc4l2s1940;14,51980;13,95600;4
monkeyc4l2s1941;12,10388;13,35540;5
monkeyc4l2s1942;14,37200;14,01649;4
monkeyc4l2s1943;14,30514;13,22586;4
monkeyc4l2s1944;13,17422;14,13679;4
monkeyc4l2s1945;10,84884;13,54488;5
monkeyc4l2s1946;10,77314;14,14675;5
monkeyc4l2s1947;14,11438;13,34336;4
monkeyc4l2s1948;12,29399;14,06248;5
monkeyc4l2s1949;12,70808;13,67126;5
monkeyc4l2s1950;9,60897;13,44969;5
monkeyc4l2s1951;11,40837;14,10588;5
monkeyc4l2s1952;14,36259;13,27878;4
monkeyc4l2s1953;13,72470;14,16440;4
monkeyc4l2s1954;10,25019;13,99979;5
monkeyc4l2s1955;11,73109;13,34413;5
monkeyc4l2s1956;10,70776;13,63478;5
monkeyc4l2s1957;12,58093;14,06695;5
monkeyc4l2s1958;15,08934;13,75473;4
monkeyc4l2s1959;14,37108;13,29604;4
monkeyc4l2s1960;11,07862;13,97743;5
monkeyc4l2s1961;16,10476;13,22498;4
monkeyc4l2s1962;11,17748;13,80027;5
monkeyc4l2s1963;16,45692;14,04067;4
monkeyc4l2s1964;11,26267;13,84826;5
monkeyc4l2s1965;14,80091;13,69709;4
monkeyc4l2s1966;11,01044;13,91139;5
monkeyc4l2s1967;11,38887;13,25244;5
monkeyc4l2s1968;15,99087;13,94847;4
monkeyc4l2s1969;14,15172;13,26442;4
monkeyc4l2s1970;9,75241;13,98423;5
monkeyc4l2s1971;15,07815;13,42154;4
monkeyc4l2s1972;15,80110;13,54786;4
monkeyc4l2s1973;14,06235;13,63842;4
monkeyc4l2s1974;11,54712;13,89505;5
monkeyc4l2s1975;12,57410;13,57990;5
monkeyc4l2s1976;14,98825;13,66210;4
monkeyc4l2s1977;10,11282;14,17267;5
monkeyc4l2s1978;10,95566;13,24604;5
monkeyc4l2s1979;9,83975;13,58593;5
monkeyc4l2s1980;10,22154;13,57412;5
monkeyc4l2s1981;10,71924;13,98476;5
monkeyc4l2s1982;12,06946;13,85028;5
monkeyc4l2s1983;13,81275;13,35834;4
monkeyc4l2s1984;15,79153;13,85472;4
monkeyc4l2s1985;12,47713;13,94276;5
monkeyc4l2s1986;10,30339;13,45037;5
monkeyc4l2s1987;10,29790;14,07967;5
monkeyc4l2s1988;15,85041;13,48903;4
monkeyc4l2s1989;16,17609;13,23911;4
monkeyc4l2s1990;13,74276;13,96094;4
monkeyc4l2s1991;10,43962;13,64892;5
monkeyc4l2s1992;15,73659;14,00354;4
monkeyc4l2s1993;16,32852;13,22424;4
monkeyc4l2s1994;9,86811;14,05505;5
monkeyc4l2s1995;9,65578;13,52558;5
monkeyc4l2s1996;14,36321;14,17548;4
monkeyc4l2s1997;11,95051;13,59073;5
monkeyc4l2s1998;11,12984;13,31428;5
monkeyc4l2s1999;12,85477;14,02670;4
monkeyc4l2s2000;16,34484;13,46866;4
monkeyc5hr1s2001;3,21668;3,29782;7
monkeyc5hr1s2002;9,33449;1,15282;9
monkeyc5hr1s2003;1,25652;6,29586;7
monkeyc5hr1s2004;7,22368;1,20813;9
monkeyc5hr1s2005;12,75737;1,09592;9
monkeyc5hr1s2006;14,02809;2,36806;6
monkeyc5hr1s2007;12,37160;1,52231;9
monkeyc5hr1s2008;3,72975;2,63381;7
monkeyc5hr1s2009;2,94063;4,10760;7
monkeyc5hr1s2010;1,28667;7,13768;7
monkeyc5hr1s2011;12,63942;1,71316;9
monkeyc5hr1s2012;6,51739;1,37060;9
monkeyc5hr1s2013;5,15544;1,78988;7
monkeyc5hr1s2014;2,35085;4,60249;7
monkeyc5hr1s2015;5,59002;1,65692;9
monkeyc5hr1s2016;2,09600;4,08022;7
monkeyc5hr1s2017;3,59951;2,46966;7
monkeyc5hr1s2018;17,72425;7,84472;6
monkeyc5hr1s2019;10,10622;0,75593;9
monkeyc5hr1s2020;16,22598;3,94734;6
monkeyc5hr1s2021;7,69386;1,12660;9
monkeyc5hr1s2022;17,02852;6,34441;6
monkeyc5hr1s2023;16,54737;5,14305;6
monkeyc5hr1s2024;11,10438;1,38021;9
monkeyc5hr1s2025;1,08258;7,80496;7
monkeyc5hr1s2026;0,88689;8,61963;7
monkeyc5hr1s2027;2,95694;4,02736;7
monkeyc5hr1s2028;2,70522;4,17598;7
monkeyc5hr1s2029;4,66860;1,61447;7
monkeyc5hr1s2030;16,64044;4,97142;6
monkeyc5hr1s2031;3,47229;3,64731;7
monkeyc5hr1s2032;17,41253;8,97476;6
monkeyc5hr1s2033;16,42261;4,98260;6
monkeyc5hr1s2034;16,62121;4,35643;6
monkeyc5hr1s2035;16,24179;5,55581;6
monkeyc5hr1s2036;2,06225;5,54476;7
monkeyc5hr1s2037;16,38407;5,92142;6
monkeyc5hr1s2038;2,24717;4,40653;7
monkeyc5hr1s2039;1,67945;6,76222;7
monkeyc5hr1s2040;12,36413;0,87254;9
monkeyc5hr1s2041;16,61676;5,86778;6
monkeyc5hr1s2042;2,27491;4,56280;7
monkeyc5hr1s2043;7,87931;0,84286;9
monkeyc5hr1s2044;15,14883;3,69633;6
monkeyc5hr1s2045;17,24679;8,37761;6
monkeyc5hr1s2046;16,28796;5,12284;6
monkeyc5hr1s2047;17,83032;7,44507;6
monkeyc5hr1s2048;0,68168;7,12602;7
monkeyc5hr1s2049;17,76590;8,93150;6
monkeyc5hr1s2050;1,66688;4,53908;7
monkeyc5hr1s2051;17,39369;6,94951;6
monkeyc5hr1s2052;17,13914;6,61604;6
monkeyc5hr1s2053;17,34485;8,49677;6
monkeyc5hr1s2054;1,52244;4,71787;7
monkeyc5hr1s2055;15,57991;3,49448;6
monkeyc5hr1s2056;10,32077;0,73901;9
monkeyc5hr1s2057;2,40074;4,29125;7
monkeyc5hr1s2058;2,88030;3,02509;7
monkeyc5hr1s2059;15,98162;3,99628;6
monkeyc5hr1s2060;15,64652;3,32825;6
monkeyc5hr1s2061;17,30184;6,22302;6
monkeyc5hr1s2062;4,15044;2,46181;7
monkeyc5hr1s2063;11,87162;1,42097;9
monkeyc5hr1s2064;17,31841;7,11545;6
monkeyc5hr1s2065;12,78801;1,60053;9
monkeyc5hr1s2066;10,92737;0,72371;9
monkeyc5hr1s2067;15,95722;4,84125;6
monkeyc5hr1s2068;12,76332;1,74063;9
monkeyc5hr1s2069;16,83012;6,81439;6
monkeyc5hr1s2070;16,74268;6,65861;6
monkeyc5hr1s2071;3,57224;2,38386;7
monkeyc5hr1s2072;15,43422;2,97801;6
monkeyc5hr1s2073;0,67957;7,76935;7
monkeyc5hr1s2074;13,07674;1,25188;9
monkeyc5hr1s2075;2,65140;3,73328;7
monkeyc5hr1s2076;15,71897;3,70424;6
monkeyc5hr1s2077;16,07429;4,66504;6
monkeyc5hr1s2078;16,64078;4,37517;6
monkeyc5hr1s2079;5,78199;1,93546;9
monkeyc5hr1s2080;12,01772;1,02030;9
monkeyc5hr1s2081;0,57843;7,17972;7
monkeyc5hr1s2082;17,39578;8,78486;6
monkeyc5hr1s2083;8,77243;0,23297;9
monkeyc5hr1s2084;2,61976;4,21464;7
monkeyc5hr1s2085;11,73902;1,04260;9
monkeyc5hr1s2086;17,18814;8,10421;6
monkeyc5hr1s2087;8,06015;0,84524;9
monkeyc5hr1s2088;1,16974;7,79994;7
monkeyc5hr1s2089;2,36377;3,75078;7
monkeyc5hr1s2090;13,26447;1,99504;9
monkeyc5hr1s2091;8,29879;1,23437;9
monkeyc5hr1s2092;9,39436;1,13931;9
monkeyc5hr1s2093;13,98490;2,72893;6
monkeyc5hr1s2094;1,79022;4,53111;7
monkeyc5hr1s2095;17,33568;6,19852;6
monkeyc5hr1s2096;16,47639;4,73036;6
monkeyc5hr1s2097;8,52619;0,49405;9
monkeyc5hr1s2098;7,07317;0,96251;9
monkeyc5hr1s2099;17,11999;6,96523;6
monkeyc5hr1s2100;16,52417;4,97155;6
monkeyc5hr1s2101;16,77831;4,82305;6
monkeyc5hr1s2102;10,06835;0,98438;9
monkeyc5hr1s2103;1,28616;8,19182;7
monkeyc5hr1s2104;10,15808;1,24114;9
monkeyc5hr1s2105;2,67627;3,15260;7
monkeyc5hr1s2106;1,38713;7,04400;7
monkeyc5hr1s2107;17,39955;6,83109;6
monkeyc5hr1s2108;17,26192;5,16377;6
monkeyc5hr1s2109;17,51037;6,45461;6
monkeyc5hr1s2110;16,31424;4,80115;6
monkeyc5hr1s2111;11,96769;1,07108;9
monkeyc5hr1s2112;5,52957;1,78681;7
monkeyc5hr1s2113;5,27373;2,15672;7
monkeyc5hr1s2114;16,21844;5,29093;6
monkeyc5hr1s2115;9,91711;1,01085;9
monkeyc5hr1s2116;8,46672;0,58109;9
monkeyc5hr1s2117;1,58924;6,99569;7
monkeyc5hr1s2118;16,13441;3,77359;6
monkeyc5hr1s2119;0,78894;8,75958;7
monkeyc5hr1s2120;16,87583;5,11075;6
monkeyc5hr1s2121;9,17481;0,54402;9
monkeyc5hr1s2122;3,34912;2,97934;7
monkeyc5hr1s2123;9,86631;1,20282;9
monkeyc5hr1s2124;16,52194;6,11340;6
monkeyc5hr1s2125;0,56453;7,81694;7
monkeyc5hr1s2126;1,07960;7,43140;7
monkeyc5hr1s2127;11,98316;0,89573;9
monkeyc5hr1s2128;16,53737;4,21874;6
monkeyc5hr1s2129;1,96806;5,29861;7
monkeyc5hr1s2130;0,99979;5,86885;7
monkeyc5hr1s2131;15,44299;3,78625;6
monkeyc5hr1s2132;6,51449;1,15362;9
monkeyc5hr1s2133;17,06480;7,53306;6
monkeyc5hr1s2134;16,07137;4,38321;6
monkeyc5hr1s2135;2,24632;4,96397;7
monkeyc5hr1s2136;16,98456;5,96387;6
monkeyc5hr1s2137;3,63386;2,52827;7
monkeyc5hr1s2138;6,48948;0,69868;9
monkeyc5hr1s2139;17,75929;7,81260;6
monkeyc5hr1s2140;9,53240;0,72495;9
monkeyc5hr1s2141;0,61734;8,28134;7
monkeyc5hr1s2142;10,75835;1,06843;9
monkeyc5hr1s2143;15,83580;3,44079;6
monkeyc5hr1s2144;4,47830;1,77152;7
monkeyc5hr1s2145;8,79877;1,11667;9
monkeyc5hr1s2146;17,09629;6,43920;6
monkeyc5hr1s2147;7,23655;0,69948;9
monkeyc5hr1s2148;15,65135;3,85048;6
monkeyc5hr1s2149;7,98185;0,51654;9
monkeyc5hr1s2150;12,59898;1,90389;9
monkeyc5hr1s2151;0,53864;8,06624;7
monkeyc5hr1s2152;1,47220;4,81365;7
monkeyc5hr1s2153;8,03368;1,03642;9
monkeyc5hr1s2154;1,68794;5,18304;7
monkeyc5hr1s2155;9,80345;0,57660;9
monkeyc5hr1s2156;3,65945;3,28137;7
monkeyc5hr1s2157;4,47555;1,93829;7
monkeyc5hr1s2158;4,32263;1,66765;7
monkeyc5hr1s2159;6,67617;0,71488;9
monkeyc5hr1s2160;17,92665;8,29210;6
monkeyc5hr1s2161;1,78126;6,40099;7
monkeyc5hr1s2162;1,24283;8,83410;7
monkeyc5hr1s2163;2,60721;3,43361;7
monkeyc5hr1s2164;13,98258;2,36523;6
monkeyc5hr1s2165;0,81088;7,70998;7
monkeyc5hr1s2166;16,62778;4,27936;6
monkeyc5hr1s2167;12,74757;1,11513;9
monkeyc5hr1s2168;1,09312;7,32597;7
monkeyc5hr1s2169;17,53534;8,57723;6
monkeyc5hr1s2170;7,69958;0,40221;9
monkeyc5hr1s2171;11,33518;1,18755;9
monkeyc5hr1s2172;17,34367;6,41477;6
monkeyc5hr1s2173;1,30620;8,84454;7
monkeyc5hr1s2174;16,45565;4,45585;6
monkeyc5hr1s2175;2,16519;5,07568;7
monkeyc5hr1s2176;11,57171;0,85013;9
monkeyc5hr1s2177;4,15073;1,84533;7
monkeyc5hr1s2178;1,63973;4,18537;7
monkeyc5hr1s2179;15,17282;3,19920;6
monkeyc5hr1s2180;4,86791;2,12499;7
monkeyc5hr1s2181;13,96516;2,49544;6
monkeyc5hr1s2182;17,24907;6,66095;6
monkeyc5hr1s2183;1,04201;6,55155;7
monkeyc5hr1s2184;5,96014;1,26759;9
monkeyc5hr1s2185;16,87350;6,62751;6
monkeyc5hr1s2186;1,24501;7,74056;7
monkeyc5hr1s2187;16,91914;5,66384;6
monkeyc5hr1s2188;15,42598;3,77864;6
monkeyc5hr1s2189;4,60913;1,48534;7
monkeyc5hr1s2190;1,27774;8,65168;7
monkeyc5hr1s2191;17,40802;8,34341;6
monkeyc5hr1s2192;3,24966;3,85028;7
monkeyc5hr1s2193;4,68608;1,49812;7
monkeyc5hr1s2194;0,99029;8,01722;7
monkeyc5hr1s2195;15,18503;3,05933;6
monkeyc5hr1s2196;16,00935;3,77957;6
monkeyc5hr1s2197;14,87533;3,56381;6
monkeyc5hr1s2198;16,76271;6,22212;6
monkeyc5hr1s2199;2,53942;3,46850;7
monkeyc5hr1s2200;5,22764;1,92603;7
monkeyc5hr1s2201;0,81870;6,34974;7
monkeyc5hr1s2202;1,20676;7,89537;7
monkeyc5hr1s2203;1,29899;5,95416;7
monkeyc5hr1s2204;1,12323;8,23892;7
monkeyc5hr1s2205;10,29573;0,49741;9
monkeyc5hr1s2206;17,28524;8,51019;6
monkeyc5hr1s2207;1,35541;8,89538;7
monkeyc5hr1s2208;3,69940;2,79088;7
monkeyc5hr1s2209;16,29745;3,88888;6
monkeyc5hr1s2210;1,82435;5,43091;7
monkeyc5hr1s2211;7,03332;0,67947;9
monkeyc5hr1s2212;2,28674;5,09575;7
monkeyc5hr1s2213;14,11300;2,17250;6
monkeyc5hr1s2214;0,53978;8,94547;7
monkeyc5hr1s2215;12,07943;1,46139;9
monkeyc5hr1s2216;16,58407;5,95456;6
monkeyc5hr1s2217;0,50372;8,96593;7
monkeyc5hr1s2218;6,53289;0,87296;9
monkeyc5hr1s2219;17,29619;6,75811;6
monkeyc5hr1s2220;14,13432;1,81155;6
monkeyc5hr1s2221;1,16940;6,36649;7
monkeyc5hr1s2222;5,73356;1,92956;9
monkeyc5hr1s2223;1,37467;8,74167;7
monkeyc5hr1s2224;16,83082;6,23939;6
monkeyc5hr1s2225;6,13685;1,04120;9
monkeyc5hr1s2226;1,24341;5,51728;7
monkeyc5hr1s2227;9,24160;0,94582;9
monkeyc5hr1s2228;5,24713;2,05820;7
monkeyc5hr1s2229;3,16347;2,75624;7
monkeyc5hr1s2230;2,18520;4,21177;7
monkeyc5hr1s2231;13,08533;1,62142;9
monkeyc5hr1s2232;1,86251;6,00021;7
monkeyc5hr1s2233;12,04580;1,54903;9
monkeyc5hr1s2234;3,83127;2,80936;7
monkeyc5hr1s2235;16,92813;7,33407;6
monkeyc5hr1s2236;5,54938;1,51057;9
monkeyc5hr1s2237;8,53577;0,59124;9
monkeyc5hr1s2238;0,57449;7,75597;7
monkeyc5hr1s2239;9,44064;0,62369;9
monkeyc5hr1s2240;11,67684;1,39115;9
monkeyc5hr1s2241;12,89660;1,09350;9
monkeyc5hr1s2242;15,36168;3,74959;6
monkeyc5hr1s2243;5,89314;1,12577;9
monkeyc5hr1s2244;1,13129;6,10699;7
monkeyc5hr1s2245;5,74367;1,26803;9
monkeyc5hr1s2246;9,58159;0,50183;9
monkeyc5hr1s2247;14,14321;2,94823;6
monkeyc5hr1s2248;2,44300;4,08451;7
monkeyc5hr1s2249;1,15140;8,31003;7
monkeyc5hr1s2250;7,32475;1,28185;9
monkeyc5hr1s2251;17,58938;8,08652;6
monkeyc5hr1s2252;13,19347;1,43759;9
monkeyc5hr1s2253;0,39685;8,67224;7
monkeyc5hr1s2254;9,44542;0,63265;9
monkeyc5hr1s2255;1,67837;6,61236;7
monkeyc5hr1s2256;17,14517;6,62188;6
monkeyc5hr1s2257;16,32642;4,50100;6
monkeyc5hr1s2258;16,75291;5,37103;6
monkeyc5hr1s2259;7,38866;1,18123;9
monkeyc5hr1s2260;8,26580;0,70682;9
monkeyc5hr1s2261;2,26982;3,74258;7
monkeyc5hr1s2262;16,12838;5,34671;6
monkeyc5hr1s2263;6,29570;1,37370;9
monkeyc5hr1s2264;13,14108;1,62014;9
monkeyc5hr1s2265;11,86604;1,18487;9
monkeyc5hr1s2266;3,43974;3,59431;7
monkeyc5hr1s2267;9,46191;0,68898;9
monkeyc5hr1s2268;13,56360;1,42932;9
monkeyc5hr1s2269;17,63397;6,92834;6
monkeyc5hr1s2270;15,71469;4,57268;6
monkeyc5hr1s2271;15,81499;3,54835;6
monkeyc5hr1s2272;16,86240;5,05367;6
monkeyc5hr1s2273;15,04647;3,31476;6
monkeyc5hr1s2274;1,64314;4,98813;7
monkeyc5hr1s2275;10,48381;0,58530;9
monkeyc5hr1s2276;17,03550;5,06519;6
monkeyc5hr1s2277;17,03789;7,54629;6
monkeyc5hr1s2278;12,53465;0,93760;9
monkeyc5hr1s2279;9,34289;0,77348;9
monkeyc5hr1s2280;2,32253;4,99711;7
monkeyc5hr1s2281;12,99935;2,05244;9
monkeyc5hr1s2282;16,71371;5,19315;6
monkeyc5hr1s2283;1,51868;6,35735;7
monkeyc5hr1s2284;11,39906;0,95920;9
monkeyc5hr1s2285;4,64940;2,05383;7
monkeyc5hr1s2286;13,07742;2,11571;9
monkeyc5hr1s2287;1,32844;8,20820;7
monkeyc5hr1s2288;11,25893;1,19637;9
monkeyc5hr1s2289;11,59380;1,50233;9
monkeyc5hr1s2290;7,67842;0,71606;9
monkeyc5hr1s2291;0,90147;6,60633;7
monkeyc5hr1s2292;6,32732;1,60645;9
monkeyc5hr1s2293;4,81987;2,37213;7
monkeyc5hr1s2294;4,26259;1,87177;7
monkeyc5hr1s2295;2,38338;3,42327;7
monkeyc5hr1s2296;15,03681;2,97010;6
monkeyc5hr1s2297;9,28130;0,45588;9
monkeyc5hr1s2298;11,39502;0,79672;9
monkeyc5hr1s2299;4,88191;2,00622;7
monkeyc5hr1s2300;0,58101;7,70070;7
monkeyc5hr1s2301;1,69271;5,28111;7
monkeyc5hr1s2302;17,03132;7,94884;6
monkeyc5hr1s2303;17,37390;6,43695;6
monkeyc5hr1s2304;15,27793;2,70445;6
monkeyc5hr1s2305;2,57309;3,36954;7
monkeyc5hr1s2306;17,58880;7,98271;6
monkeyc5hr1s2307;7,96163;1,26201;9
monkeyc5hr1s2308;17,34105;8,53738;6
monkeyc5hr1s2309;16,35697;4,15010;6
monkeyc5hr1s2310;13,00569;1,46205;9
monkeyc5hr1s2311;1,43008;8,06353;7
monkeyc5hr1s2312;1,11562;6,85791;7
monkeyc5hr1s2313;17,02145;7,13602;6
monkeyc5hr1s2314;10,17667;0,60014;9
monkeyc5hr1s2315;2,14827;4,10962;7
monkeyc5hr1s2316;2,93001;3,18150;7
monkeyc5hr1s2317;9,24817;0,90264;9
monkeyc5hr1s2318;0,75090;7,46270;7
monkeyc5hr1s2319;14,53638;3,26346;6
monkeyc5hr1s2320;10,89350;0,95963;9
monkeyc5hr1s2321;0,97992;8,01992;7
monkeyc5hr1s2322;11,26215;1,01611;9
monkeyc5hr1s2323;16,31704;5,41873;6
monkeyc5hr1s2324;0,59838;7,40776;7
monkeyc5hr1s2325;16,97210;7,20370;6
monkeyc5hr1s2326;5,24450;2,06794;7
monkeyc5hr1s2327;12,29543;1,78972;9
monkeyc5hr1s2328;17,29288;7,45706;6
monkeyc5hr1s2329;7,42001;1,32412;9
monkeyc5hr1s2330;5,29106;1,50145;7
monkeyc5hr1s2331;2,58952;3,18595;7
monkeyc5hr1s2332;10,57062;0,56913;9
monkeyc5hr1s2333;10,36592;0,48517;9
monkeyc5hr1s2334;2,66747;3,58203;7
monkeyc5hr1s2335;12,21693;0,79576;9
monkeyc5hr1s2336;3,91411;2,65158;7
monkeyc5hr1s2337;2,25116;3,75854;7
monkeyc5hr1s2338;9,70201;1,10117;9
monkeyc5hr1s2339;1,16423;8,04150;7
monkeyc5hr1s2340;1,70176;5,77493;7
monkeyc5hr1s2341;2,68321;3,53265;7
monkeyc5hr1s2342;10,23986;1,14064;9
monkeyc5hr1s2343;6,73053;0,88576;9
monkeyc5hr1s2344;5,41478;1,69106;7
monkeyc5hr1s2345;3,54046;3,28425;7
monkeyc5hr1s2346;9,90022;0,31940;9
monkeyc5hr1s2347;4,09707;2,02258;7
monkeyc5hr1s2348;2,04374;5,42461;7
monkeyc5hr1s2349;12,60956;1,94534;9
monkeyc5hr1s2350;10,69761;1,27495;9
monkeyc5hr1s2351;7,22545;0,96019;9
monkeyc5hr1s2352;17,59053;7,47100;6
monkeyc5hr1s2353;8,81342;0,89146;9
monkeyc5hr1s2354;17,14841;6,58696;6
monkeyc5hr1s2355;1,59011;4,97094;7
monkeyc5hr1s2356;5,35944;1,22065;9
